"Series";"Time";"Value"
"cpu_usage_total.AAM";"2018-12-04T10:23:09+02:00";0.069
"cpu_usage_total.AAM";"2018-12-04T10:23:10+02:00";0.081
"cpu_usage_total.AAM";"2018-12-04T10:23:11+02:00";0.056
"cpu_usage_total.AAM";"2018-12-04T10:23:13+02:00";0.056
"cpu_usage_total.AAM";"2018-12-04T10:23:14+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:23:15+02:00";0.056
"cpu_usage_total.AAM";"2018-12-04T10:23:17+02:00";0.069
"cpu_usage_total.AAM";"2018-12-04T10:23:19+02:00";0.057
"cpu_usage_total.AAM";"2018-12-04T10:23:20+02:00";0.075
"cpu_usage_total.AAM";"2018-12-04T10:23:21+02:00";0.062
"cpu_usage_total.AAM";"2018-12-04T10:23:23+02:00";0.061
"cpu_usage_total.AAM";"2018-12-04T10:23:24+02:00";0.061
"cpu_usage_total.AAM";"2018-12-04T10:23:25+02:00";0.062
"cpu_usage_total.AAM";"2018-12-04T10:23:26+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:23:28+02:00";0.114
"cpu_usage_total.AAM";"2018-12-04T10:23:29+02:00";0.077
"cpu_usage_total.AAM";"2018-12-04T10:23:30+02:00";0.053
"cpu_usage_total.AAM";"2018-12-04T10:23:32+02:00";0.118
"cpu_usage_total.AAM";"2018-12-04T10:23:34+02:00";0.091
"cpu_usage_total.AAM";"2018-12-04T10:23:35+02:00";0.057
"cpu_usage_total.AAM";"2018-12-04T10:23:36+02:00";0.052
"cpu_usage_total.AAM";"2018-12-04T10:23:38+02:00";0.056
"cpu_usage_total.AAM";"2018-12-04T10:23:40+02:00";0.185
"cpu_usage_total.AAM";"2018-12-04T10:23:42+02:00";0.059
"cpu_usage_total.AAM";"2018-12-04T10:23:43+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:23:45+02:00";0.111
"cpu_usage_total.AAM";"2018-12-04T10:23:46+02:00";0.068
"cpu_usage_total.AAM";"2018-12-04T10:23:48+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:23:50+02:00";0.085
"cpu_usage_total.AAM";"2018-12-04T10:23:51+02:00";0.057
"cpu_usage_total.AAM";"2018-12-04T10:23:53+02:00";0.07
"cpu_usage_total.AAM";"2018-12-04T10:23:54+02:00";0.053
"cpu_usage_total.AAM";"2018-12-04T10:23:56+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:23:57+02:00";0.133
"cpu_usage_total.AAM";"2018-12-04T10:23:58+02:00";0.068
"cpu_usage_total.AAM";"2018-12-04T10:24:00+02:00";0.089
"cpu_usage_total.AAM";"2018-12-04T10:24:02+02:00";1.535
"cpu_usage_total.AAM";"2018-12-04T10:24:04+02:00";0.076
"cpu_usage_total.AAM";"2018-12-04T10:24:05+02:00";0.09
"cpu_usage_total.AAM";"2018-12-04T10:24:06+02:00";0.108
"cpu_usage_total.AAM";"2018-12-04T10:24:08+02:00";0.062
"cpu_usage_total.AAM";"2018-12-04T10:24:09+02:00";0.066
"cpu_usage_total.AAM";"2018-12-04T10:24:11+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:24:12+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:24:13+02:00";0.07
"cpu_usage_total.AAM";"2018-12-04T10:24:15+02:00";0.056
"cpu_usage_total.AAM";"2018-12-04T10:24:16+02:00";0.078
"cpu_usage_total.AAM";"2018-12-04T10:24:17+02:00";0.075
"cpu_usage_total.AAM";"2018-12-04T10:24:18+02:00";0.088
"cpu_usage_total.AAM";"2018-12-04T10:24:20+02:00";0.076
"cpu_usage_total.AAM";"2018-12-04T10:24:21+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:24:22+02:00";0.044
"cpu_usage_total.AAM";"2018-12-04T10:24:24+02:00";0.077
"cpu_usage_total.AAM";"2018-12-04T10:24:25+02:00";0.071
"cpu_usage_total.AAM";"2018-12-04T10:24:26+02:00";0.082
"cpu_usage_total.AAM";"2018-12-04T10:24:27+02:00";0.121
"cpu_usage_total.AAM";"2018-12-04T10:24:29+02:00";0.084
"cpu_usage_total.AAM";"2018-12-04T10:24:31+02:00";0.139
"cpu_usage_total.AAM";"2018-12-04T10:24:32+02:00";0.169
"cpu_usage_total.AAM";"2018-12-04T10:24:34+02:00";0.089
"cpu_usage_total.AAM";"2018-12-04T10:24:35+02:00";0.073
"cpu_usage_total.AAM";"2018-12-04T10:24:37+02:00";0.075
"cpu_usage_total.AAM";"2018-12-04T10:24:38+02:00";0.085
"cpu_usage_total.AAM";"2018-12-04T10:24:40+02:00";0.103
"cpu_usage_total.AAM";"2018-12-04T10:24:41+02:00";0.069
"cpu_usage_total.AAM";"2018-12-04T10:24:43+02:00";0.059
"cpu_usage_total.AAM";"2018-12-04T10:24:45+02:00";0.059
