"Series";"Time";"Value"
"memory_usage.RAP";"2018-11-29T10:42:42+02:00";618,889,216
"memory_usage.RAP";"2018-11-29T10:42:44+02:00";622,649,344
"memory_usage.RAP";"2018-11-29T10:42:46+02:00";617,353,216
"memory_usage.RAP";"2018-11-29T10:42:48+02:00";619,958,272
"memory_usage.RAP";"2018-11-29T10:42:50+02:00";619,958,272
"memory_usage.RAP";"2018-11-29T10:42:52+02:00";617,132,032
"memory_usage.RAP";"2018-11-29T10:42:54+02:00";617,136,128
"memory_usage.RAP";"2018-11-29T10:42:56+02:00";617,136,128
"memory_usage.RAP";"2018-11-29T10:42:58+02:00";617,136,128
"memory_usage.RAP";"2018-11-29T10:43:00+02:00";617,132,032
"memory_usage.RAP";"2018-11-29T10:43:02+02:00";617,132,032
"memory_usage.RAP";"2018-11-29T10:43:04+02:00";617,132,032
"memory_usage.RAP";"2018-11-29T10:43:06+02:00";617,123,840
"memory_usage.RAP";"2018-11-29T10:43:08+02:00";617,123,840
"memory_usage.RAP";"2018-11-29T10:43:10+02:00";617,123,840
"memory_usage.RAP";"2018-11-29T10:43:12+02:00";616,902,656
"memory_usage.RAP";"2018-11-29T10:43:14+02:00";630,878,208
"memory_usage.RAP";"2018-11-29T10:43:16+02:00";627,585,024
"memory_usage.RAP";"2018-11-29T10:43:18+02:00";617,938,944
"memory_usage.RAP";"2018-11-29T10:43:20+02:00";626,511,872
"memory_usage.RAP";"2018-11-29T10:43:22+02:00";630,439,936
"memory_usage.RAP";"2018-11-29T10:43:24+02:00";619,835,392
"memory_usage.RAP";"2018-11-29T10:43:26+02:00";619,708,416
"memory_usage.RAP";"2018-11-29T10:43:28+02:00";615,378,944
"memory_usage.RAP";"2018-11-29T10:43:30+02:00";615,387,136
"memory_usage.RAP";"2018-11-29T10:43:32+02:00";615,378,944
"memory_usage.RAP";"2018-11-29T10:43:34+02:00";615,378,944
"memory_usage.RAP";"2018-11-29T10:43:36+02:00";615,387,136
"memory_usage.RAP";"2018-11-29T10:43:38+02:00";615,387,136
"memory_usage.RAP";"2018-11-29T10:43:40+02:00";615,391,232
"memory_usage.RAP";"2018-11-29T10:43:42+02:00";615,391,232
"memory_usage.RAP";"2018-11-29T10:43:44+02:00";615,383,040
"memory_usage.RAP";"2018-11-29T10:43:46+02:00";615,391,232
"memory_usage.RAP";"2018-11-29T10:43:48+02:00";627,712,000
"memory_usage.RAP";"2018-11-29T10:43:50+02:00";625,377,280
"memory_usage.RAP";"2018-11-29T10:43:52+02:00";625,659,904
"memory_usage.RAP";"2018-11-29T10:43:54+02:00";624,656,384
"memory_usage.RAP";"2018-11-29T10:43:56+02:00";660,561,920
"memory_usage.RAP";"2018-11-29T10:43:58+02:00";614,346,752
"memory_usage.RAP";"2018-11-29T10:44:00+02:00";619,257,856
"memory_usage.RAP";"2018-11-29T10:44:02+02:00";611,766,272
"memory_usage.RAP";"2018-11-29T10:44:04+02:00";611,766,272
"memory_usage.RAP";"2018-11-29T10:44:06+02:00";611,778,560
"memory_usage.RAP";"2018-11-29T10:44:08+02:00";611,778,560
"memory_usage.RAP";"2018-11-29T10:44:10+02:00";611,778,560
"memory_usage.RAP";"2018-11-29T10:44:12+02:00";611,778,560
"memory_usage.RAP";"2018-11-29T10:44:14+02:00";611,778,560
